time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.4000000000000001,-0.00511629856491461,0.006547817382204144,10.181532736102973,0.01696810280472061,0.021349782475513557,0.0,-0.03898236131951207,0.04293757332322432,0.8484528992074741,-0.009692423183680944,0.010168925194357439,0.0,428.4001025944124,427.80314747192864,428.88248672979597,426.548971180079
0.4200000000000001,-0.005948206309503663,0.007448090258324364,10.198986802607518,0.017276438312687326,0.02170806003444259,0.0,-0.04420841313939328,0.04708971428879763,0.8969537512471674,-0.014174315514562937,0.012658094172487493,0.0,451.93543205129106,452.53671951091803,452.0255113845688,450.94095083803006
0.4400000000000001,-0.00689833485593502,0.00844236173576578,10.218001336131854,0.017197681055194813,0.023560457676929936,0.0,-0.05080444150374235,0.05233743345534392,1.0044996011864467,-0.01131264430494877,0.02065618334187732,0.0,502.2829006325121,504.019642878597,503.26232949551166,503.88339259451675
0.46000000000000013,-0.00796332593214096,0.009524789714585556,10.238204103638592,0.016972228130682332,0.025412124449974094,0.0,-0.055694666116851574,0.05590536442663379,1.0157771494873518,-0.011133763161568123,0.028241809502470103,0.0,414.2892201815627,416.28511546534827,417.6517423894808,417.69865414589776
0.48000000000000015,-0.009140536057660442,0.010685164433652132,10.259048191925777,0.01791995026125104,0.028439671023290813,0.0,-0.06202634643509654,0.06013210748002382,1.0686316792309403,-0.00429154891821112,0.038166950072291164,0.0,454.432751311913,456.813178002423,455.86833328422057,457.50552822969183
0.5000000000000001,-0.010434184785515496,0.011921257633557933,10.280325740908202,0.01845618949578043,0.029767604554170823,0.0,-0.06733852635040885,0.0634772125105563,1.059123219011488,0.0006967181672334847,0.03341471047633445,0.0,396.4910308252404,395.18010087629597,394.16002294311033,395.5405222286587
0.5200000000000001,-0.011859760088604003,0.013239632109981359,10.302192112769982,0.018729712304356383,0.03225741125002202,0.0,-0.07521900395844192,0.06836023513178632,1.127513967166492,-0.0025256315669272803,0.024878874286892966,0.0,471.19977525881535,469.2165947250992,470.6185157283147,469.8697478156285
0.5400000000000001,-0.01344576620928207,0.014654198384473365,10.325309319434744,0.021500512569553543,0.03275908385008286,0.0,-0.08338160810936479,0.0730963923174144,1.1842066993097917,-0.013148838044324724,0.024474146510559715,0.0,459.536586484049,459.44041635524974,461.5968389832846,459.0753160974498
0.5600000000000002,-0.015174988808313953,0.01615651575784481,10.348910176871106,0.02124364131924672,0.03433299839637982,0.0,-0.08954065179382346,0.07713534501973046,1.17587904432648,-0.01265465141642756,0.031060288373853343,0.0,396.08013532742495,397.89311290777005,396.74023228668807,396.8764115343529
0.5800000000000002,-0.01705671915665987,0.017755432717513384,10.373111907122285,0.02104257184752889,0.03499890183705556,0.0,-0.09863238304076838,0.08275635094712654,1.244293980791397,-0.014097198561044803,0.029723162004377527,0.0,470.5890591888437,470.2787583254577,470.78803775136157,470.4532398663831
0.6000000000000002,-0.019110531276136603,0.01945931255057666,10.39835299518704,0.02101671991530818,0.036312464208391404,0.0,-0.10674882890690462,0.08763163235920111,1.2798148256839976,-0.017297773753098857,0.03508636675992599,0.0,440.22178241882546,441.5512744028644,440.77732237436663,439.98329328609054
0.6200000000000002,-0.021333688098656083,0.02126292943003297,10.424413613699008,0.023347035952990147,0.03802388568781545,0.0,-0.11556685334504323,0.09273005558643015,1.3262470255128762,-0.006951235176851783,0.02873122980081712,0.0,452.0890777802128,450.5509486707758,449.25317349400865,451.76276383403734
0.6400000000000002,-0.023749248865648432,0.023181459403592373,10.451714992490938,0.02386455010878219,0.038684511771061914,0.0,-0.1259892233541919,0.09912294176950996,1.4038908536801173,-0.0018266323265639694,0.030585969537059308,0.0,478.85329085096566,479.2765017544256,478.33302000667055,479.5023491984059
0.6600000000000003,-0.026364356675967326,0.02522265489021183,10.480292405530914,0.02383832436772515,0.04449584932160722,0.0,-0.13552155767769766,0.10499660689243592,1.4538504503173226,-0.0011845449345624483,0.016164293962003758,0.0,455.8416933669524,452.37176016232456,454.8116911155544,454.9659671166405
0.6800000000000003,-0.029155787444017412,0.02736591492880951,10.509225577619684,0.023994631719268966,0.045291331469563545,0.0,-0.143621519127311,0.10932939696733228,1.4394667585596745,-0.0038678134655541767,0.011818278459425242,0.0,392.0127644516638,390.7994037491869,391.6759997236949,390.9267178448584
0.7000000000000003,-0.032159753495677845,0.02962209428900401,10.538953696638687,0.02615959959542913,0.04753577812221277,0.0,-0.15677508603873208,0.11628853905211782,1.5333451433406367,0.005602823567868976,0.020780602005159063,0.0,492.4477966058984,494.43230675648397,491.9937483092725,494.0927229040855
